lon_wgs84,lat_wgs84,case,name,office_count,residential_count,mall_count,metro_station_count,dist_to_nearest_luckin,dist_to_nearest_starbucks,dist_to_nearest_metro_exit
118.10754225880908,24.4813731228055,0,(control),7,37,1,0,566.6782966398562,784.8842277801605,384.47794340606305
118.15656068985784,24.479558502053873,0,(control),7,31,5,0,214.24398583329744,231.0424861076355,961.0870637712453
118.187314824422,24.474242351710284,0,(control),12,2,5,0,321.85690158370835,256.05321381322017,1178.5205893856748
118.14553791583036,24.50321879627307,0,(control),2,31,0,0,620.7309291984792,1511.158662923545,1217.6080166819238
118.09894738598086,24.493316760328355,0,(control),7,17,0,1,347.90291499207365,691.4281868650712,50.79731015520129
118.12781155573404,24.488328146932222,0,(control),13,31,2,0,562.5956830084259,261.4856742598858,565.8867801585477
118.13938643844146,24.478115984132533,0,(control),3,28,0,0,389.83010910883854,1373.739754093071,1516.428690284316
118.11052830620962,24.547558621632387,0,(control),2,9,0,0,909.5822391732785,956.2887483510528,746.9639847068244
118.0872572154034,24.500030520462577,0,(control),0,14,0,0,1087.306547541953,1151.0263992633681,1337.3793707691948
118.137978474073,24.436012197316835,0,(control),0,13,1,0,1990.2331367316829,1817.866846474723,4800.800628112996
118.19048592873045,24.522406749546978,0,(control),0,0,0,0,1111.3813386587658,1096.2825973951562,1024.379020839483
118.18890105983644,24.514763681173793,0,(control),1,2,0,1,811.3610226316766,1113.2678578213179,366.4584404165236
118.12845219955848,24.47821117287263,0,(control),5,37,0,0,402.64716578505426,990.7142055611836,1349.1626063980432
118.15787174650957,24.497203244756186,0,(control),0,5,1,0,1206.063143243216,562.5580512271875,924.4325071170839
118.18210714688716,24.48495659647228,0,(control),7,17,0,1,210.64050838232376,154.923258968656,196.53726915710448
118.08776648878302,24.456451502164608,0,(control),7,23,0,1,532.8279579627787,987.2008653157754,323.2078483689556
118.12870726365718,24.548892360099625,0,(control),0,0,0,0,850.2989574167619,1159.20935280912,1906.391225105699
118.1403658195537,24.49043721512874,0,(control),1,21,0,1,776.0128784808209,1115.605818400617,164.08852057800763
118.18455509356322,24.473757421160308,0,(control),12,3,5,0,452.3705200910404,331.93438563963656,1112.1457842510395
118.14642997582945,24.509870261546283,0,(control),9,24,0,0,594.006694775193,1005.8933625884871,1305.5221722164047
118.07830930392646,24.448408718253447,0,(control),7,34,0,1,483.68634744047006,759.1044062907569,511.8387930567551
118.14364864047892,24.494641120530712,0,(control),8,38,0,1,349.4636388035562,1035.247946994607,308.96680266492444
118.18408113754067,24.496544235086887,0,(control),16,9,1,1,229.93015020397652,1257.206159757371,381.2521737013193
118.16711329956468,24.464369834901454,0,(control),0,8,0,0,781.3596697213197,1921.8915334060077,2430.108408394766
118.12983561623766,24.536448025678947,0,(control),8,5,0,0,246.72034012651844,395.457879294555,1767.1148670567732
118.07850584104776,24.469142677577985,0,(control),18,56,0,0,294.45707841522255,405.55182742249474,1253.8561913501012
118.12658974411293,24.52610268720725,0,(control),4,21,1,0,388.46658760167463,1164.2375942249278,870.6113581518679
118.15789889576548,24.5079302448923,0,(control),1,9,0,0,459.87450448176776,632.4898568631825,1999.9507862247508
118.11131286013102,24.539262836237892,0,(control),7,7,0,1,1377.2740671887075,1510.3435279644236,70.23394190700446
118.16180168758814,24.46589781047952,0,(control),0,16,0,0,418.893523078774,1485.5094464486465,2427.614982870122
118.0999149422007,24.511049500632783,0,(control),28,27,0,1,215.66960297910052,336.9379456679164,153.433320705307
118.164604124103,24.492546085707065,0,(control),8,25,2,0,569.7118983486416,390.1952476751504,636.947290969461
118.10003363849441,24.54166324939519,0,(control),1,0,0,0,1506.3615017127272,1910.4992864287149,1143.5577278195592
118.10193294188174,24.549112586630233,0,(control),0,4,0,0,1665.1674049438257,1683.4949768477486,1325.3752938231523
118.16609092915591,24.49653069739849,0,(control),4,26,1,0,837.01370527083,301.2430252514739,989.6616608430118
118.10271561798567,24.462319396128574,0,(control),4,36,0,0,746.6504779799094,1085.806105195318,729.8491393152808
118.16071375427492,24.537534967196503,0,(control),4,17,0,1,316.22192547040896,589.8163762231135,103.40221459248048
118.19342342652332,24.500945850301825,0,(control),3,3,0,0,397.1617678685308,1758.9623519564627,532.7619632937156
118.13705157036503,24.480862757294066,0,(control),7,39,0,0,323.7246561227962,991.3518608196376,1273.9836341784783
118.10578870371586,24.481455048656834,0,(control),6,27,0,0,743.60632439662,792.0888332886731,330.49146304333664
118.15102916412955,24.50940495018317,0,(control),3,23,1,0,546.1334494151221,632.705674702986,1565.9358368143344
118.14862910613348,24.51953938508064,0,(control),8,13,0,0,572.9748331023633,853.1093869739968,650.0294048183222
118.09339064398736,24.49250474223943,0,(control),11,20,1,0,242.62513216106066,429.4488390724641,434.97024737406156
118.07262012203866,24.474338739188656,0,(control),0,0,0,0,885.9041067504318,542.8531676539517,854.9508364419852
118.13240824441236,24.512376914768442,0,(control),20,24,1,0,513.3551003599398,1376.9151173647222,871.8847567750714
118.09603483267965,24.471119328404775,0,(control),15,46,2,1,202.26072067281993,250.15152233525703,230.5790748120543
118.0782021165289,24.459036534242763,0,(control),11,65,12,0,215.49754138648066,418.1373995628237,567.1438060041432
118.13153101038057,24.44756786146321,0,(control),0,0,0,0,2113.8608165953947,2281.1426019888813,3389.72520829592
118.08864415718881,24.493102759706854,0,(control),3,21,0,0,375.8359124036997,467.69611944445813,917.2975079947892
118.0732127842542,24.46785243124524,0,(control),24,49,2,0,230.48549672570837,252.73077156250054,1469.4186250204052
118.18151183608302,24.500985107343705,0,(control),0,15,0,0,714.7374387266876,1030.6814978605794,642.8519132655157
118.07411911833239,24.46875645049358,0,(control),17,43,1,0,306.82095858725773,121.01956009472435,1346.6172173199386
118.13332500554561,24.519486101946143,0,(control),10,19,0,1,345.8192401042909,1158.7570071623402,95.80582791093194
118.0992063325634,24.475768795805937,0,(control),12,38,0,0,222.46248854333325,385.8359436702208,452.331292767532
118.15115634183472,24.46366261827279,0,(control),0,1,0,0,865.6533614751711,1626.963800552347,2795.8103774104807
118.15051552853909,24.517259782284324,0,(control),12,14,1,0,564.9151698292412,552.4178804168994,850.8816344021767
118.0752396879138,24.479231667592387,0,(control),25,15,1,1,632.8870438179397,536.6608153777885,290.52878649719236
118.16219031348166,24.471128833600815,0,(control),0,24,0,0,591.0545866089064,1029.2543138017456,1873.6356336769973
118.1518842380045,24.54384524743467,0,(control),8,7,0,0,382.3243350515909,1052.1944094992996,1095.4988836886516
118.13962762125918,24.439900834166075,0,(control),0,12,0,0,1673.1949722787883,2196.37859434769,4566.84092047713
118.10237303580674,24.48875889698289,0,(control),14,14,1,1,302.5923141515842,357.21176081524067,218.22024621863716
118.16434564041508,24.480792235489105,0,(control),12,27,0,0,377.1774432599449,980.5982352126179,839.0790115408173
118.1041307424429,24.531808681116058,0,(control),4,21,0,0,669.416514302193,761.7307574345423,809.7323742299019
118.12597673197985,24.53314360179634,0,(control),13,9,0,0,409.35728287225373,382.66456590743235,1513.0299851863335
118.1060881150957,24.502427291723347,0,(control),4,9,0,0,660.263324598165,922.4944486626318,855.0383088252075
118.11477094895814,24.44341362965024,0,(control),3,20,0,1,393.6932996816746,1061.0575492224875,2969.008081189487
118.1570685657428,24.510199886115657,0,(control),3,10,1,0,201.55540591451356,367.94212312835333,1734.9859148279606
118.16194873669444,24.50577774364821,0,(control),1,3,0,0,622.4028630489607,1045.9570624226837,1915.5895128952006
118.10532406829914,24.545934628649647,0,(control),2,2,0,0,1456.0292048071974,1495.656319528776,833.7967014986326
118.11647973056824,24.468069318639085,0,(control),0,16,0,0,778.6431861185705,866.5690808355733,702.2074483144983
118.15357329078869,24.500605556381664,0,(control),3,15,1,0,1242.3186559542123,1111.0256850763485,1243.1514210532462
118.15314520288786,24.448308752365783,0,(control),0,8,0,0,509.3393933820471,3281.2122039700735,4429.551476501976
118.13051827620234,24.49686120395173,0,(control),13,43,1,1,271.4828817949568,897.1594824721088,247.8443222101195
118.14816668956256,24.473034190868557,0,(control),0,8,0,0,931.729978946227,892.8630449369457,1780.947023285756
118.17515205899691,24.474627056504204,0,(control),2,10,1,0,600.1502590263352,1022.4828524629786,1045.7167507210263
118.13608937622858,24.48965758698656,0,(control),11,24,0,0,480.6312823709599,683.3048543697543,489.3545576621926
118.14638096298017,24.542691305946768,0,(control),2,1,0,0,574.9485157807311,627.9434984454391,1473.9208839161167
118.18539954458112,24.528333639594504,0,(control),17,6,2,0,400.88464270726564,406.0146022384268,1184.6810467784285
118.18952266856179,24.48210208637857,0,(control),9,4,1,0,453.83498449468686,393.9869374432557,615.0779292686864
118.16190206205628,24.537418812167004,0,(control),2,15,0,1,333.66424165843347,690.2694557645473,148.58854028544116
118.18826895171394,24.506889544928995,0,(control),6,5,0,1,830.855069015943,983.4796044680057,96.90985556547145
118.09260335749047,24.459631900422153,0,(control),7,27,0,1,581.8110383488171,1441.481140042099,437.3006422704751
118.11953441869689,24.548450586754875,0,(control),13,5,1,0,423.7569119572988,499.0828758363034,1141.8057323438377
118.11216095604448,24.511750769641427,0,(control),6,39,1,1,485.71109921784443,674.5589629352363,261.89559427734497
118.13481211722268,24.483551349777,0,(control),21,37,0,0,214.89047598127303,624.3105757137977,1103.1502111767618
118.09409202635948,24.521147632986203,0,(control),21,24,0,0,195.504398769413,856.461403735207,1307.840284340806
118.18462239593387,24.53393617948601,0,(control),19,4,2,0,322.74466828425756,333.83430908733794,1674.4329057559828
118.14251745098717,24.4936138794108,0,(control),3,34,0,1,416.1275757752341,1053.801606346841,150.50437344391298
118.173101188011,24.464829721094787,0,(control),0,14,0,0,997.2659282898497,1842.2385090436446,2137.3713243809325
118.10568323031026,24.43418263328241,0,(control),6,8,0,1,496.8258519551499,447.6101551504106,3349.821672645772
118.11253826805542,24.45812419901137,0,(control),0,7,0,0,1454.388086245966,1446.9817530111254,1441.1418913112736
118.12401175374366,24.548995079240267,0,(control),7,4,1,0,472.8824646152116,731.7608497789407,1523.4987421031533
118.12384206345057,24.48473774580635,0,(control),8,29,2,0,690.7667711692882,303.96193820570033,545.2106276130156
118.09000820222009,24.516012736970964,0,(control),41,10,0,0,287.0715028565578,385.1790868650099,1278.343555740822
118.17153449149822,24.464551311084545,0,(control),0,12,0,0,950.4809631069767,1980.2141308215735,2217.85507432161
118.15691423423472,24.47584762949324,0,(control),5,23,4,0,241.92396729742316,283.6417486928498,1357.388577953403
118.09809320966797,24.538414964438843,0,(control),5,2,0,0,1145.3870393718357,1634.942276826734,1359.9811441171528
118.07576100634265,24.47847788665012,0,(control),21,16,1,1,599.2690311975842,460.09882991902555,299.00371827320646
118.13321866553687,24.47714896950692,0,(control),4,27,0,0,267.20108854257984,1144.274235097751,1795.243011724668
118.16201447887317,24.464016573616306,0,(control),0,8,0,0,283.5004685501863,1682.9218599679448,2618.8728285039783
118.17645559271256,24.53439043166006,0,(control),2,4,0,0,622.3186322477812,493.88427197848205,1137.918444374987
118.11842775844677,24.462745172557035,0,(control),0,4,0,0,1310.84148916673,1339.8923265559822,1247.6592779038815
118.11689352376844,24.51548944891969,0,(control),32,25,1,2,277.49474485886003,693.0398791151382,219.5867380799748
118.09689450770163,24.468752055171276,0,(control),14,66,2,1,346.46273566117776,425.9351179586458,170.50437766961133
118.14159378026002,24.481202142011114,0,(control),3,24,0,0,692.9675813558996,1241.6623274532044,1108.2117695110412
118.06321398598296,24.443255854595872,0,(control),0,6,0,0,660.0150398655215,545.0171938568399,1762.2421564785507
118.12450735513258,24.504041696111273,0,(control),14,35,13,1,230.16614220978707,263.2187481384842,305.7848815940232
118.13072940900945,24.52176976125291,0,(control),12,22,1,1,441.98068325128594,1123.4351227666887,245.0837781836951
118.09493536625754,24.51072743124166,0,(control),34,30,0,0,374.43764004657584,385.84057046980195,589.9580711734421
118.1444796612822,24.52934232240737,0,(control),4,52,0,0,531.2333505494761,569.7355003747671,777.1090992311141
118.15528187172296,24.451258985857212,0,(control),0,9,0,0,779.7879917163071,2947.8416498889314,4079.171339560954
118.10652519876112,24.540199825482713,0,(control),4,2,0,0,1526.3198776251668,1698.5875720131949,484.9826839702098
118.13135155484245,24.51382757440735,0,(control),18,19,1,0,445.096260769739,1410.1465887274137,726.2972793558934
118.07484638704051,24.460751598145585,0,(control),21,58,10,0,260.51724566025354,170.95315127901534,832.4435328107719
118.12444783931228,24.502127503440143,0,(control),17,37,12,1,279.82799559939286,360.39477663407604,218.143863034981
118.1369349439043,24.52751642796056,0,(control),9,14,1,0,280.53944974086306,234.43930112603707,706.9328397286038
118.19554077911857,24.479302739388164,0,(control),1,0,0,0,833.4773565185095,826.578012834518,1177.1922017768077
118.1485407188034,24.446152430147258,0,(control),0,6,0,0,731.8313257371912,3334.6790905065936,4746.144217865909
118.10806802841157,24.541192736172697,0,(control),4,6,0,1,1570.0488032506148,1632.6179495113943,329.00157052291434
118.10709044832842,24.52095847439654,0,(control),18,23,0,0,366.35702654604665,503.38051575279013,731.1200574690346
118.11420776781026,24.547857975010814,0,(control),6,7,0,0,604.8640543365752,668.5488820140048,805.0216460105746
118.1739748381207,24.475572593295418,0,(control),6,13,0,0,442.47024607374897,1106.2240707911144,1008.5939858798112
118.14846393067845,24.513625847195584,0,(control),11,22,1,0,381.5547675612537,697.6587498193434,1035.3069979380077
118.09773980021498,24.505177379031437,0,(control),10,39,0,0,901.5182230590581,1019.184375315576,478.17640733825664
118.10260991732906,24.521214630872045,0,(control),4,24,2,0,372.11439628527177,465.4587966186766,795.0464178518763
118.13649150635688,24.492011247115368,0,(control),5,29,0,2,675.6521317342168,858.8461393628195,349.4234899881052
118.11394889569806,24.552260452509355,0,(control),4,9,0,0,417.16595139933764,420.96269286802806,1273.9524770457424
118.16775007066364,24.485308438456325,0,(control),16,25,2,1,220.337435639904,429.83674096621905,240.55988063340888
118.17003505770965,24.542139126609378,0,(control),0,4,0,0,1269.2673970414162,1534.5474403438495,966.9779190381144
118.09910343220932,24.534378406451406,0,(control),5,13,0,0,695.632987550805,1188.726755711065,1393.1248106068238
118.08681173387274,24.468773331614813,0,(control),26,83,6,0,279.734636789942,271.30998256947845,963.1420609669653
118.11570101220435,24.442870171115953,0,(control),3,29,0,1,433.7387250566914,1055.9504896835444,3076.946066917393
118.1789577851472,24.52405915334247,0,(control),4,17,1,0,762.6763972013559,944.3645165547691,449.00858210085573
118.14254958836482,24.476049785366826,0,(control),1,16,0,0,751.888137515156,1298.9004626192768,1570.7239217608055
118.08089167902354,24.463721603915772,0,(control),18,77,0,0,398.9393575073493,686.1170169728356,622.0395308357953
118.1612599166168,24.53290220626825,0,(control),18,17,0,1,211.29805971121883,598.8149271351523,88.25518396278332
118.0954230337116,24.508490848531423,0,(control),26,41,0,0,568.8334012825923,623.5606731264088,546.172690026679
118.16324653598396,24.466942444578933,0,(control),0,14,0,0,597.7027566581137,1459.5568854266762,2272.5514362630843
118.16106908886111,24.50954342697027,0,(control),1,8,0,0,572.6279569310236,686.5196636849405,1968.7739511518835
118.08739669101917,24.479144437483424,0,(control),6,6,0,0,461.622272229466,758.6699233865718,480.05507955670663
118.08838537835241,24.488338210218213,0,(control),7,17,1,0,266.3036415071139,276.4955900499534,566.5956160399595
118.09823994718683,24.460549371281235,0,(control),3,41,1,1,476.4932703457721,1318.7975388460477,439.8373701987616
118.10272387928178,24.432786584301365,0,(control),0,7,0,1,287.2432015585976,776.1920956850762,3293.833033826785
118.1665499547142,24.50637850574597,0,(control),1,16,0,0,326.4732020689335,581.6033522988629,1806.1601461595403
118.1495601513228,24.542764975668096,0,(control),7,5,0,0,362.00630636673526,882.5115552417849,1199.4471404397116
118.14827934007187,24.506845153190465,0,(control),3,26,0,0,931.433491533044,1029.8209970340313,1684.8726275474312
118.17062015162192,24.50591307674959,0,(control),10,17,1,0,264.2534513307992,178.5049365200972,1641.4988271658544
118.08759781500808,24.507341305460425,0,(control),11,18,1,0,687.8911675098029,351.09270595226025,1344.6951897209506
118.1474989244894,24.496194446878448,0,(control),7,25,0,0,588.664104009285,952.001355719812,645.9847281334875
118.15464001244165,24.454996938865094,0,(control),0,6,0,0,989.7674726879363,2534.5499542651824,3675.261793159803
118.1663676725596,24.480461212259154,0,(control),14,23,0,0,189.53002618019954,908.2639269571749,757.785960655862
118.10330942138351,24.491121888339432,0,(control),6,19,1,0,315.0628755367774,192.3386270419702,453.7308447312892
118.17556409575332,24.477913576078702,0,(control),2,20,0,0,524.7074152836543,915.366613728599,703.3927482532422
118.15993711234758,24.544980798848307,0,(control),0,5,1,0,949.0983809427605,1206.2719176755165,874.7880633275264
118.1833112081218,24.517052961845696,0,(control),1,2,0,1,640.0045528395564,880.6108229857701,209.12241985545208
118.07358795613516,24.460794580115152,0,(control),20,50,6,0,242.74986989241816,174.56532610732276,893.5868802318886
118.11201624093096,24.469973558743945,0,(control),20,20,7,1,320.3505667425432,373.6017581999637,216.68534828380328
118.10436187476418,24.549541441331318,0,(control),2,5,0,0,1414.601685299167,1433.312076870067,1200.7419066642246
118.11163250611774,24.49154855897929,0,(control),22,23,1,0,390.9396911698406,463.4814080977537,322.31579107151435
118.14265314014952,24.491193105936656,0,(control),2,19,0,1,683.3957550419676,916.905867592443,166.79415249978905
118.16192069258554,24.53875996967079,0,(control),0,16,1,1,473.12429992036937,766.3287312224672,282.4218411603846
118.08431891146614,24.51830548704209,0,(control),12,1,0,0,215.2073745847189,907.7684306219695,1903.5880637978448
118.16843816360085,24.523768888907547,0,(control),0,6,0,1,1273.167709610768,1226.3906207844184,393.4792073310198
118.0940304612649,24.470042067983307,0,(control),11,60,1,1,201.61493899285,485.0968460970336,463.7877337391521
118.13732883864286,24.506058140321144,0,(control),4,24,0,0,317.935938400449,1568.8774599402689,1251.8483726074676
118.1524653721232,24.49882963904194,0,(control),2,16,1,0,1091.5707182750634,1138.965070127965,1017.6860988162629
118.12119851092653,24.480652033296646,0,(control),10,29,4,0,368.81213430749875,651.4614551912895,649.111202725683
118.14070935378253,24.518657890308603,0,(control),4,13,0,1,591.793518198335,1117.7461552124553,299.4004925676353
118.13939944008905,24.436101110320575,0,(control),0,12,1,0,1858.4512863238635,1948.763565758768,4879.8646006186145
118.10894773634305,24.44000098198604,0,(control),1,15,0,0,299.8559592231292,578.8342158890296,2925.492224244975
118.11746945771716,24.54696774863561,0,(control),12,5,0,0,563.9523939296878,643.6142924058056,879.9378202827169
118.08822687226544,24.491857014292147,0,(control),6,21,1,0,353.16003043415856,381.15329491173355,954.7053865877267
118.13031697483325,24.49936954358693,0,(control),13,34,3,0,264.4510487005913,1017.2578412275001,485.8724806542821
118.15435611053175,24.517549880876544,0,(control),10,17,2,0,294.58318609363835,321.14398922008587,876.4001335082185
118.16917164035442,24.495814318803987,0,(control),2,25,1,0,524.6440548071168,603.3614912244653,865.8935824767493
118.18786428470881,24.488630190963455,0,(control),39,19,1,1,191.0122957080236,794.5345703926077,19.314484682136023
118.10838980972261,24.532174273649012,0,(control),1,18,0,0,619.9670454238167,882.3176189180276,514.1990037312063
118.09068969402404,24.469509133996656,0,(control),17,72,1,0,215.85966667319772,548.2945167658418,770.5677455986646
118.11399464856136,24.48566683197013,0,(control),15,39,2,1,226.74316710745302,266.3399789368314,232.3274684970704
118.16906157152744,24.51301704277818,0,(control),0,10,1,0,473.1642676054385,717.6526125375401,1090.1508808780632
118.17588753371562,24.50264252896552,0,(control),10,5,0,0,413.6849464382305,555.5457387431504,1222.0451031848709
118.17829577950708,24.526517670537945,0,(control),0,15,0,0,570.3524591837528,701.4551243768796,709.5689045102329
118.15311609256044,24.525168736713837,0,(control),32,15,0,1,300.35113264899405,768.5396115749047,127.61696527534495
118.08285754619357,24.44740836845656,0,(control),1,45,0,1,558.8367721784062,978.5354509123352,784.4407068971965
118.14948016557999,24.51264808210075,0,(control),10,20,1,0,523.5161923264957,627.9811523239182,1184.0934648735777
118.18451264867312,24.51341222341179,0,(control),6,7,1,1,353.60977142267205,654.8474578052436,141.35422921248175
118.16432476144088,24.45722461166737,0,(control),0,9,0,0,769.1211026418547,2466.783001089005,3259.2938515467936
118.09047206790008,24.504289256342513,0,(control),10,14,0,0,896.6210864540404,776.3369326382104,1144.8341337343359
118.09763203899354,24.51376149505681,0,(control),34,21,0,0,336.1279132624819,399.7444342957129,531.6184427530945
118.17857305634396,24.50015135533788,0,(control),0,3,0,0,799.2930377986195,942.6004642497902,947.727517631651
118.1051387162098,24.512677816154135,0,(control),22,25,0,1,441.12087114839125,377.758515608247,162.34881087246077
118.18689653179379,24.50773098855226,0,(control),7,9,0,1,663.8772317082213,821.229700569666,187.85567400203615
118.14421615449558,24.50845389893672,0,(control),4,22,0,0,692.7730852113716,1274.0101049784043,1404.6247547639066
118.16666956925758,24.475009262007895,0,(control),6,28,1,0,308.24226533259696,1204.2198805894507,1319.6201440307311
118.09205623943907,24.504509291793152,0,(control),9,17,0,0,864.880065528513,846.9151297931386,989.0117326777282
118.18179692571124,24.5213106803997,0,(control),4,8,1,1,998.2491405772607,1233.506170542093,337.6064443144557
118.16201281771755,24.472720566626148,0,(control),2,28,0,0,591.7025162136964,895.4263553757677,1705.0427829466266
118.16506959558303,24.511867494563912,0,(control),1,8,0,0,327.452229718967,947.6593364112085,1488.8415516068915
118.15143579181675,24.519113951627524,0,(control),7,15,0,0,586.1231327906158,596.8695303048775,643.1789129117935
118.1870579679945,24.533773125827715,0,(control),7,2,2,0,209.51643342471542,225.8110865383076,1773.5286904761194
118.0803331309485,24.50106447491781,0,(control),7,15,0,0,1027.3987300600693,1222.2636058545174,1612.9319770579266
118.14730275476288,24.50393928716103,0,(control),2,27,0,0,794.177687292417,1333.5705863103396,1363.4005933938788
118.15913036184178,24.44971820310558,0,(control),0,6,0,0,714.5154329902399,3143.6888703122304,4222.1600619993515
118.08703205267442,24.52448287469599,0,(control),9,3,0,0,868.357922464327,1340.989667707822,2104.7305807499615
118.09213269159153,24.486358603314592,0,(control),15,18,1,1,322.90039454082364,360.3809485614361,420.5574422233044
118.09977342387896,24.533131219979477,0,(control),6,20,0,0,564.0246771747385,1034.9937805647364,1269.6768565692332
118.10723994644407,24.462243275455513,0,(control),0,19,0,0,952.2988242423086,936.1533083179183,996.0342433648715
118.09635782761585,24.470191033636773,0,(control),13,55,2,1,262.5182078872257,302.4403898198768,230.666353120183
118.14691423409889,24.491530742424295,0,(control),6,11,0,1,533.0829441048522,558.892289033103,195.31758124111292
118.10415412635636,24.536553781969626,0,(control),5,6,0,0,1076.3153459569662,1286.151240540948,854.9047000343633
118.12784968515514,24.522718169130112,0,(control),12,15,1,0,270.2720140908459,1297.185576401339,553.789919870459
118.1053098447454,24.496150508600458,0,(control),13,20,2,0,314.2279490481203,356.7310661890074,765.4259711808115
118.11272067817298,24.54186969961455,0,(control),9,9,0,1,1248.5383532717242,1321.476579409395,138.24570855941917
118.1197998191398,24.46634240941377,0,(control),0,11,0,0,935.5364078592755,1206.8956561738428,1088.9849165676808
118.14489161520837,24.50201747683058,0,(control),1,35,0,0,590.2533942879497,1648.8597064923406,1070.0039691480501
118.13271345040631,24.51131425436438,0,(control),22,27,1,0,611.7705018675478,1330.20402079972,988.4728574131403
118.1143999055747,24.513718629913228,0,(control),18,39,1,1,224.42275754116034,622.6788808340934,13.28963923267111
118.07838913976518,24.500818692818743,0,(control),7,12,0,0,890.686776185744,1149.2134978059335,1497.8828798570262
118.0852571259561,24.459296374197468,0,(control),15,42,0,1,286.3360958861979,850.773803312198,10.009410032933792
118.14544252089438,24.44002359603854,0,(control),0,5,0,0,1115.2816973497436,2695.296761360835,4957.265860369911
118.11477022489986,24.533051519307044,0,(control),2,5,0,0,821.0370996179372,1197.3302255496694,584.2718209329969
118.1136541915309,24.432069084582253,0,(control),11,4,0,1,503.5168963600056,262.16253789426645,3925.0057349182007
118.14318542361897,24.539784759362533,0,(control),4,0,0,0,632.206555941136,772.7544391519332,1675.624330826836
118.1612695247289,24.45103568296188,0,(control),0,8,0,0,958.4493309828679,3035.3754524243113,4010.330813908719
118.12935242979066,24.485959655394304,0,(control),12,22,0,0,550.4934081685267,136.2220959830112,858.6415433412119
118.13234560719394,24.48079992754366,0,(control),9,35,0,0,427.37058064742536,732.2472872726961,1491.0695966390417
118.06111894167105,24.4487543706789,0,(control),0,10,0,0,643.4281582754787,586.8070654041314,1678.8498260850276
118.10944747199122,24.492251400607337,0,(control),20,24,1,1,233.11875186085027,261.7207277066927,373.5755361176198
118.15171118386006,24.51611031687089,0,(control),15,16,2,0,393.7270154519191,387.03500107733686,976.7338642568658
118.10937891309555,24.430921342645995,0,(control),10,2,0,0,515.0857939406203,442.2147929808954,3850.2943573404277
118.10991137076498,24.538285888759553,0,(control),4,6,0,1,1266.0102566527662,1567.7432504084825,247.7135153131422
118.0817520374051,24.50427640727809,0,(control),4,4,0,0,1328.3894632120152,847.2331927051133,1986.0079681454183
118.12602273146081,24.490963706862978,0,(control),24,42,2,1,221.03414153364287,482.68854727614854,258.73232621965707
118.09482907238366,24.48662189397127,0,(control),21,14,1,0,480.4921991073459,506.3982033407272,531.9917837673194
118.15957758859118,24.52643670223658,0,(control),13,22,0,0,419.2170899300011,813.0597986005857,767.8206243553144
118.17391555913832,24.50181523860564,0,(control),10,1,0,0,331.85558153049635,536.714174928083,1413.3998423932726
118.15982862132905,24.478130460714787,0,(control),5,35,0,0,413.4015751403642,469.03576980895275,1084.7129041273251
118.11911397782798,24.545392318265467,0,(control),4,6,0,0,742.946867385715,822.0290240468088,888.2353553545541
118.10531024699878,24.517894322642384,0,(control),16,26,0,1,299.2514047326999,600.3089694555301,388.8908345038501
118.14931280368008,24.48134819482122,0,(control),5,12,1,0,442.46846208986847,710.4253079671917,857.2282350288361
118.1100004013363,24.52385400649778,0,(control),12,12,0,1,334.31652223190633,549.0997640631327,323.72239040508106
118.18438012369947,24.500211680327997,0,(control),7,19,1,1,478.9653012364717,1209.2781017804105,369.57788270152173
118.13936635435336,24.43437766305167,0,(control),0,9,1,0,1960.7038058242808,1863.7833862430516,5029.991880785755
118.08326963505964,24.500406201089728,0,(control),7,22,0,0,1193.7786771487272,1162.8235786375114,1695.7155936199554
118.164270551642,24.484770338738816,0,(control),8,25,0,0,546.6923209745686,671.5992004056969,492.36786151801783
118.09168921818421,24.506941575582996,0,(control),13,34,0,0,594.6527456024584,631.5987746137133,939.5353574222629
118.18433570752856,24.48752984220493,0,(control),14,17,0,1,362.0080205416622,420.8078206954477,262.48134596516525
118.12913788778827,24.48820925344297,0,(control),13,31,1,0,644.3937106316689,154.3366402232917,682.8423994147184
118.11167012391844,24.497946567448167,0,(control),15,29,2,0,287.2750352997388,532.4541850796569,960.4835740089768
118.1146002204668,24.45598482725256,0,(control),0,5,0,0,1686.3021917585056,1739.2673312376821,1720.536745381823
118.07287732224236,24.470131064243507,0,(control),11,19,0,0,478.68110137077724,175.52197994821796,1245.675898700424
118.12079270342171,24.515729947352995,0,(control),22,33,2,1,600.3258228453294,749.5419823809555,81.74732116076505
118.17368631857296,24.49519445849035,0,(control),3,8,1,0,211.18302757307055,832.6758144312422,928.2981076211611
118.16199823210657,24.480582918615884,0,(control),5,34,0,0,616.126035445948,750.4360015574848,857.2229864101619
118.12361949189832,24.473561410812902,0,(control),7,28,0,0,274.73931988254924,1073.138087366362,1141.6349184820062
118.14572033672624,24.465913039343345,0,(control),0,0,0,0,1454.5219488195326,1637.2620673506094,2590.600156623376
118.16993991131359,24.468839280141147,0,(control),0,14,2,0,451.9782483469739,1791.012227569831,1858.2380190283914
118.15047395177017,24.513411543249106,0,(control),11,20,1,0,473.8911445763613,505.2335778349273,1188.1989987026927
118.12141966128164,24.4424709478553,0,(control),3,13,0,1,972.3955397687527,1225.382956531699,3359.427570936388
118.08302210856176,24.479117572498854,0,(control),14,23,0,1,191.9469892807451,346.31211528572123,407.38784165990154
