id,name,type,typecode,address,adname,longitude,latitude,location,lon_wgs84,lat_wgs84
B0250043N1,艺盛花园,商务住宅;住宅区;住宅小区,120302,体育路137-149号,思明区,118.114251,24.489847,"118.114251,24.489847",118.10928906596097,24.49249912430951
B02500424A,凌志大厦,商务住宅;住宅区;住宅小区,120302,嘉莲街道莲花南路盈翠里10号,思明区,118.127123,24.482358,"118.127123,24.482358",118.12218039471351,24.48502065557887
B025003Z9H,凤凰阁,商务住宅;住宅区;住宅小区,120302,屿后南里224-226号,思明区,118.123543,24.49343,"118.123543,24.493430",118.118593735014,24.49609049917209
B025003Z9G,屿后里小区,商务住宅;住宅区;住宅小区,120302,松柏路屿后南里(吕厝地铁站1号口步行490米),思明区,118.124646,24.493294,"118.124646,24.493294",118.1196985020956,24.495955615460698
B0FFFS3TJM,莲坂新村小区一区,商务住宅;住宅区;住宅小区,120302,[],思明区,118.117752,24.480316,"118.117752,24.480316",118.11279521443902,24.48296923336374
B0FFLAT2HT,厦门市福利院宿舍,商务住宅;住宅区;宿舍,120303,屿浦路6-10号,思明区,118.121065,24.493938,"118.121065,24.493938",118.11611191744662,24.496596174459444
B025003Z31,龙凤园,商务住宅;住宅区;住宅小区,120302,屿后南里241-247号,思明区,118.123457,24.493833,"118.123457,24.493833",118.11850757095543,24.496493471240534
B0LDTZZ3WU,新景中心1期,商务住宅;住宅区;住宅小区,120302,莲兴路与莲景二路交叉口东北80米,思明区,118.120412,24.480078,"118.120412,24.480078",118.11545895592974,24.482733463296384
B0M6XMNRWB,开元百安居,商务住宅;住宅区;住宅小区,120302,嘉禾路辅路与涵光路交叉口东南120米,思明区,118.122625,24.480075,"118.122625,24.480075",118.11767526604389,24.482732544044577
B02500T2AU,益寿楼,商务住宅;住宅区;住宅区,120300,屿后南里238号厦门市社会福利中心,思明区,118.121975,24.493792,"118.121975,24.493792",118.11702328926197,24.496451009078708
B0MDYKTPSF,瑞丰园,商务住宅;住宅区;住宅区,120300,长青东路与松柏路交叉口南100米,思明区,118.126725,24.491475,"118.126725,24.491475",118.12178106568919,24.49413860014784
B02500415S,牡丹园小区,商务住宅;住宅区;住宅小区,120302,松柏路101-127号(吕厝地铁站1号口步行230米),思明区,118.126125,24.492799,"118.126125,24.492799",118.12117996392443,24.495462130743675
B0250043NX,莲景花园,商务住宅;住宅区;住宅小区,120302,玉荷里37-45号(莲花路口地铁站2号口步行440米),思明区,118.124341,24.48006,"118.124341,24.480060",118.11939396169679,24.482719273320754
B0JGA7FATT,肆茄汇雪茄威士忌花园,商务住宅;住宅区;住宅小区,120302,屿后南里228-8之五,思明区,118.122572,24.493779,"118.122572,24.493779",118.1176212005229,24.49643858457057
B0FFHWOJQO,假日大厦,商务住宅;住宅区;住宅小区,120302,映碧里42,思明区,118.12721,24.481815,"118.127210,24.481815",118.12226758191775,24.484477668632067
B0KRAU6QNI,玉荷里7号11号小区,商务住宅;住宅区;住宅小区,120302,玉荷里(莲花路口地铁站2号口步行410米),思明区,118.125044,24.480708,"118.125044,24.480708",118.12009805061999,24.483368114820987
B025003ZGH,槟榔东里,商务住宅;住宅区;住宅小区,120302,槟榔东里72号(育秀东路地铁站10号口步行270米),思明区,118.114549,24.482366,"118.114549,24.482366",118.10958796380012,24.485017177505426
B025003ZZ0,育秀里,商务住宅;住宅区;住宅小区,120302,湖滨北路育秀里88-194号,思明区,118.112801,24.487003,"118.112801,24.487003",118.10783757223217,24.48965376337081
B0L1A9JTWO,屿后里小区A区,商务住宅;住宅区;住宅小区,120302,西浦路与屿后南路交叉口东20米,思明区,118.124975,24.493075,"118.124975,24.493075",118.12002805066855,24.4957369302518
B0250043QQ,翠湖公寓,商务住宅;住宅区;住宅小区,120302,西浦路2-8号,思明区,118.12519,24.493712,"118.125190,24.493712",118.12024335528542,24.4963742521745
B0FFHEH1TQ,屿后里小区北里,商务住宅;住宅区;住宅小区,120302,西浦路与屿浦路交叉口西南100米,思明区,118.12434,24.493934,"118.124340,24.493934",118.11939196410694,24.49659538965887
B0IRLDJ4EB,盈翠里12-40号小区,商务住宅;住宅区;住宅小区,120302,盈翠东路与莲花南路交叉口北80米,思明区,118.128563,24.482953,"118.128563,24.482953",118.12362283977342,24.485617410671047
B0I24CQLUZ,文艺花园,商务住宅;住宅区;住宅小区,120302,体育路105号,思明区,118.113572,24.489628,"118.113572,24.489628",118.1086092753245,24.49227964534947
B0FFFR9G31,育秀厦工宿舍,商务住宅;住宅区;住宅小区,120302,育秀中路与育秀东路交叉口西140米,思明区,118.112555,24.487435,"118.112555,24.487435",118.10759126197405,24.490085679487734
B0250040JC,盈翠里,商务住宅;住宅区;住宅小区,120302,盈翠西路,思明区,118.128862,24.483074,"118.128862,24.483074",118.12392235661908,24.485738782922635
