id,name,type,typecode,address,adname,longitude,latitude,location
B0GRO14OEE,威扬大厦,商务住宅;楼宇;商务写字楼,120201,蔡塘路与蔡岭路交叉口北约140米,湖里区,118.157083,24.484412,"118.157083,24.484412"
B0FFH1E744,蔡塘商业中心B栋,商务住宅;楼宇;商务写字楼,120201,蔡塘社1007号,湖里区,118.155158,24.484479,"118.155158,24.484479"
B0LGV1TNPC,蔡塘商业中心,商务住宅;楼宇;商务写字楼,120201,蔡塘一路与吕岭路交叉口南220米,湖里区,118.155150,24.484406,"118.155150,24.484406"
B0FFHD93WW,创客空间大楼,商务住宅;楼宇;商务写字楼,120201,蔡塘社1039号(蔡塘广场后方),湖里区,118.157555,24.482814,"118.157555,24.482814"
B025004MW0,市政大厦,商务住宅;楼宇;商务写字楼,120201,云顶中路2777-2779号,湖里区,118.153675,24.490734,"118.153675,24.490734"
B0FFFEBHO0,华润燃气大厦,商务住宅;楼宇;商务写字楼,120201,厦门华润燃气有限公司(古地石地铁站2号口步行200米),湖里区,118.161971,24.485405,"118.161971,24.485405"
B0FFGIGMO9,千秋业商务中心,商务住宅;楼宇;商务写字楼,120201,后坑前社185号,湖里区,118.153149,24.492120,"118.153149,24.492120"
B0FFH2GDLB,企鸣财富中心A座,商务住宅;楼宇;商务写字楼,120201,金山街道后坑社区后坑前社318号企鸣财富中心,湖里区,118.153077,24.492684,"118.153077,24.492684"
B0FFG8W66A,企鸣财富中心,商务住宅;楼宇;商务写字楼,120201,金山街道后坑社区后坑前社318号,湖里区,118.153053,24.492805,"118.153053,24.492805"
B0FFFEUP6U,中厦国际,商务住宅;楼宇;商务写字楼,120201,洪莲中二路1号,思明区,118.160607,24.481634,"118.160607,24.481634"
B0IDL552LX,精装写字楼,商务住宅;楼宇;商务写字楼,120201,前程路与金泰路交叉口东40米,湖里区,118.152904,24.492672,"118.152904,24.492672"
B0FFGJXTO2,企鸣财富中心B座,商务住宅;楼宇;商务写字楼,120201,金山街道后坑社区后坑前社318号企鸣财富中心,湖里区,118.153068,24.493156,"118.153068,24.493156"
B0FFH1PZZ3,加州建材家居广场-办公楼,商务住宅;楼宇;商务写字楼,120201,云顶中路505号,思明区,118.151856,24.480520,"118.151856,24.480520"
B0FFG21LWR,加州建材城B座,商务住宅;楼宇;商务写字楼,120201,云顶中路515号加州建材家居广场,思明区,118.151586,24.479991,"118.151586,24.479991"
B0MAHLMFEW,万科金域蓝湾2号楼B座,商务住宅;楼宇;商务写字楼,120201,洪莲东二里9-24号万科金域蓝湾一期2号,思明区,118.164875,24.484325,"118.164875,24.484325"
B0FFH2FHXC,金山派出所警务楼,商务住宅;楼宇;商务写字楼,120201,金山西路88号金山派出所,湖里区,118.152782,24.503303,"118.152782,24.503303"
B0FFH0RU4X,天成大厦(金山西路),商务住宅;楼宇;商务写字楼,120201,金山西路46号,湖里区,118.151178,24.503378,"118.151178,24.503378"
B0M6XUQIG3,安居集团办公楼,商务住宅;楼宇;商务写字楼,120201,莲湖大厦,湖里区,118.160525,24.500025,"118.160525,24.500025"
B0L111M9Q0,吉家家世界办公楼,商务住宅;楼宇;商务写字楼,120201,吉家家世界(金湖路店),湖里区,118.152733,24.508248,"118.152733,24.508248"
B0FFJFGT2O,汇盈大厦,商务住宅;楼宇;商务写字楼,120201,禾山街道金湖路518号汇盈大厦1708室,湖里区,118.160613,24.508669,"118.160613,24.508669"
B025004A5E,蓉毅达,商务住宅;楼宇;商务写字楼,120201,禾山街道枋湖东路268号蓉毅达大厦1楼,湖里区,118.154860,24.510002,"118.154860,24.510002"
B0L1VOC0OB,万庭大厦,商务住宅;楼宇;商务写字楼,120201,后社路与金泰路交叉口东南20米,湖里区,118.154085,24.496841,"118.154085,24.496841"
B0FFHP1817,后坑清洁楼,商务住宅;楼宇;商务写字楼,120201,后社路与云顶中路交叉口西20米,湖里区,118.156951,24.495741,"118.156951,24.495741"
B0FFFWEHO9,枋湖发展中心,商务住宅;楼宇;商务写字楼,120201,云顶北路(乐都汇南面),湖里区,118.160690,24.509754,"118.160690,24.509754"
B0H6ODR78V,禾石大厦,商务住宅;楼宇;商务写字楼,120201,枋湖东路701-703禾石创业园,湖里区,118.153641,24.511047,"118.153641,24.511047"
B0LR0XQI3S,东鹏大厦A栋,商务住宅;楼宇;商务写字楼,120201,枋湖东路702号东鹏大厦,湖里区,118.153375,24.510691,"118.153375,24.510691"
B0FFLFE7MD,恒天中心,商务住宅;楼宇;商务写字楼,120201,蔡坑路与金湖路交叉口北120米,湖里区,118.153071,24.511061,"118.153071,24.511061"
