id,name,type,typecode,address,adname,longitude,latitude,location,lon_wgs84,lat_wgs84
BX09909979,莲坂地铁站4号口,交通设施服务;地铁站;出入口,150501,1号线,思明区,118.118769,24.475982,"118.118769,24.475982",118.11381391635047,24.47863537111185
BX09909980,莲坂地铁站2号入口,交通设施服务;地铁站;出入口,150501,1号线,思明区,118.118018,24.475734,"118.118018,24.475734",118.11306190326941,24.478386709242283
BX09909978,莲坂地铁站3号口,交通设施服务;地铁站;出入口,150501,1号线,思明区,118.118567,24.476425,"118.118567,24.476425",118.11361160502143,24.4790782741849
BX10032872,厦门火车站地铁站6号口,交通设施服务;地铁站;出入口,150501,3号线,思明区,118.11452,24.469766,"118.114520,24.469766",118.1095598340223,24.47241510115864
BX09909976,莲坂地铁站2号出口,交通设施服务;地铁站;出入口,150501,1号线,思明区,118.117784,24.475788,"118.117784,24.475788",118.11282758282579,24.47844052874482
BX10033172,厦门火车站地铁站1号口,交通设施服务;地铁站;出入口,150501,3号线,思明区,118.114836,24.468259,"118.114836,24.468259",118.10987632773966,24.470908061931247
BX09909977,莲坂地铁站1号口,交通设施服务;地铁站;出入口,150501,1号线,思明区,118.117239,24.475997,"118.117239,24.475997",118.11228183912567,24.4786491298599
BX10032874,厦门火车站地铁站5号口,交通设施服务;地铁站;出入口,150501,3号线,思明区,118.114221,24.469621,"118.114221,24.469621",118.10926048359043,24.472269874804233
BX10033171,厦门火车站地铁站出入口,交通设施服务;地铁站;出入口,150501,3号线,思明区,118.114504,24.46842,"118.114504,24.468420",118.1095439113149,24.47106886149761
BX10032873,厦门火车站地铁站3号口,交通设施服务;地铁站;出入口,150501,3号线,思明区,118.113862,24.468497,"118.113862,24.468497",118.10890113607702,24.47114544602654
BX09900444,厦门火车站地铁站出入口,交通设施服务;地铁站;出入口,150501,3号线,思明区,118.113977,24.469169,"118.113977,24.469169",118.10901622439133,24.47181763600978
BX10024126,湖滨东路地铁站3号口,交通设施服务;地铁站;出入口,150501,1号线,思明区,118.112934,24.474894,"118.112934,24.474894",118.10797159471907,24.477542926117085
BX10024779,湖滨东路地铁站8号口,交通设施服务;地铁站;出入口,150501,1号线,思明区,118.112514,24.47433,"118.112514,24.474330",118.10755115779186,24.476978576868913
BX10024138,莲花路口地铁站3号口,交通设施服务;地铁站;出入口,150501,1号线,思明区,118.123286,24.484276,"118.123286,24.484276",118.11833698936104,24.486934859859446
BX10024140,莲花路口地铁站4号口,交通设施服务;地铁站;出入口,150501,1号线,思明区,118.12386,24.484049,"118.123860,24.484049",118.11891190898343,24.486708405639288
BX10024139,莲花路口地铁站1B口,交通设施服务;地铁站;出入口,150501,1号线,思明区,118.121677,24.483135,"118.121677,24.483135",118.11672560536243,24.485792114275878
BX10024141,莲花路口地铁站2号口,交通设施服务;地铁站;出入口,150501,1号线,思明区,118.12275,24.482968,"118.122750,24.482968",118.11780025090158,24.485626123639683
BX09918502,莲花路口地铁站出入口,交通设施服务;地铁站;出入口,150501,1号线,思明区,118.121227,24.482794,"118.121227,24.482794",118.11627495789162,24.48545063871172
BX10029141,莲花路口地铁站1A口,交通设施服务;地铁站;出入口,150501,1号线,思明区,118.121674,24.482188,"118.121674,24.482188",118.11672266885783,24.48484496292414
