lon_wgs84,lat_wgs84,case,intercept,coef_office_count,tval_office_count,coef_residential_count,tval_residential_count,coef_mall_count,tval_mall_count,coef_dist_to_nearest_luckin,tval_dist_to_nearest_luckin,coef_dist_to_nearest_starbucks,tval_dist_to_nearest_starbucks,coef_dist_to_nearest_metro_exit,tval_dist_to_nearest_metro_exit
118.10900528055944,24.470853464530254,1,-3.6663094663178497,0.11089704744807552,3.3958764967358848,0.0107231455442089,0.9153782649493908,0.07151636922601058,0.9012331421361796,0.041678776878131124,0.09471055674742428,-0.06039402310355774,-0.11963883390256204,-0.09168992812744975,-0.2157845645412386
118.08410804107756,24.43881601381482,1,-2.365345398813255,0.010406068804814692,0.3752224809826305,0.004630844656896323,0.4461260181029581,0.060085960054433625,0.9213184802183575,-0.1652407396542271,-0.4687641883262443,-1.1383917035615707,-2.434376904936528,-0.07253818901600112,-0.39130709037490863
118.08734591032632,24.51512551710335,1,-3.389584627237239,0.05039224708880717,2.135765199321564,-0.006508472456983459,-0.29508426501332835,0.11656371228485471,1.279462344207342,0.5665403776224651,1.2834261886723333,-1.7308542199419512,-3.0276720250604585,-0.1686287821331428,-0.2794814882435748
118.06738574127672,24.447831852817327,1,-2.479680264618949,0.014039054632403297,0.5239997231404879,0.003107689002628981,0.304227777212571,0.0508212882944384,0.766521542874751,-0.20110398548290023,-0.5510997787260105,-1.2906106250944656,-2.6385759699025098,-0.06098696129399381,-0.3186375607681927
118.0916703893796,24.51231145164989,1,-3.490716004309375,0.0537835025300384,2.317340242797915,-0.00331163470975941,-0.15697805161637113,0.11629440801230338,1.3261099483424363,0.5809906377287324,1.3109225474176351,-1.649087159312369,-2.962432526997954,-0.2223560701260599,-0.36379613541846084
118.1034403874109,24.470108286494423,1,-3.2941212672248006,0.08896180399035213,3.012712852388333,0.006358124235015226,0.5899866580414574,0.07535397568956283,1.1174338422995662,-0.051423618889151174,-0.12327968617473987,-0.4050650372135747,-0.8128606715021226,0.029190999825685945,0.08865657581903624
118.0807178801519,24.471326688087164,1,-2.9113851656997163,0.03696446678182701,1.5312111697789577,0.0029635669062022326,0.3003087205118719,0.052334864125037,0.8054386962051572,-0.1370290000362467,-0.3466135205226194,-1.3170637422712563,-2.531222671716974,-0.0684014052558084,-0.22073362343775935
118.11539128849626,24.476726427695535,1,-4.144676141014942,0.1262009792716623,3.7048886479124463,0.018856475954768692,1.4515509892805492,0.08426152896346194,0.9768039726339762,0.08808604237710828,0.19512195160783555,0.39948108283144146,0.8175914326783965,-0.38424765556079277,-0.6252266253661386
118.07538870127462,24.45186280174748,1,-2.5029729192087307,0.018671740929991,0.7021576823803296,0.002898331496296751,0.2859908611940188,0.054577325981291024,0.8315000534120791,-0.2017159079528648,-0.5574445249894271,-1.2270884423842106,-2.5446457872146433,-0.03971609457973872,-0.2076992719789638
118.09840274694815,24.49021487023244,1,-4.54166271971185,0.06987858736043047,3.3726758925711176,0.01520418995059345,1.3948509150816928,0.04715489119166796,0.6616476546765417,0.17067379189966567,0.3957656973576921,-1.2806368716608065,-2.5433436865605894,-1.0384173353152326,-1.8765094082066158
118.09224360997932,24.47084217017431,1,-3.036973506968359,0.057585657785067045,2.158419065498475,0.0035532450102199594,0.34658679821092375,0.06303837283934004,0.9802021396758412,-0.10028541141023231,-0.24978365367466665,-0.9735027447128248,-1.893728013047224,-0.040240901179187424,-0.12284147498708092
118.08142116995134,24.480043755431215,1,-3.5545469488516055,0.043112137689533384,1.947233837212713,0.007613448570158327,0.7725075911489448,0.03692489219524618,0.5739105917175238,-0.034274641477060774,-0.08065383533617107,-1.4883439233289848,-2.7046691777485488,-0.5440909803309485,-1.2049004061089064
118.0951117682034,24.51619598298745,1,-3.5924429068554327,0.05702673683043805,2.4171303829030886,0.00312928231369586,0.13812092218883315,0.11179277932578001,1.2742779184084048,0.691174572297798,1.6196005382927419,-1.5990652288328073,-2.944483952411837,-0.1071263090472665,-0.17748019980276664
